area_construida,num_quartos,num_banheiros,idade_imovel,latitude,longitude,distancia_centro,preco
62.07327772482623,2,1,14,-23.568328368549246,-46.625283924642346,2.137413097201865,1144137
50.79159567287728,1,3,11,-23.546717670192777,-46.65982170598485,2.7401685129361346,1140849
56.09062020790499,2,1,15,-23.554506126302297,-46.65658719793797,2.418678517541927,1077607
83.64798743155184,4,2,31,-23.564879022194358,-46.62508775007617,1.7997369776442345,1420720
77.49978454472051,4,2,22,-23.551761580040434,-46.67186675782565,3.940205166846281,1240233
49.73621931602082,3,2,37,-23.57373986755558,-46.620723092662594,2.87636105037069,1225530
68.70346891548812,1,2,33,-23.542214593659068,-46.66139452391121,3.011792145505675,1004868
83.54756722402368,2,1,33,-23.544398243062336,-46.676414385027975,4.453737296500794,1118051
40.41408713559923,2,2,15,-23.569174866215974,-46.67178601055174,4.440334372934197,955958
78.49289080659531,2,1,33,-23.549680422211186,-46.61332115792828,2.041905993673974,1157423
54.664410792635344,4,2,39,-23.55483486978514,-46.64840732314693,1.615451990513432,1421261
79.13692662775797,2,2,6,-23.57695918440751,-46.66204933258011,4.147521383880606,1274786
53.038722131141,1,3,32,-23.566092304158193,-46.64351103348746,2.0171572985393214,1151727
38.804467036175716,4,1,3,-23.53002586479881,-46.63223573426243,2.270146379596153,1328367
40.924842249892656,4,2,42,-23.57502321694446,-46.657684111436915,3.684280355714855,1142669
67.6552856591464,1,3,6,-23.554679434648893,-46.62923101577873,0.6219746775069132,1366743
72.09010179835782,2,2,17,-23.53753331226927,-46.6623423564365,3.2948609721030184,1183283
50.841096434757944,2,1,3,-23.56496740634974,-46.672136393756915,4.276568203348845,993257
80.76774882439074,2,1,48,-23.566964568050313,-46.64152042457416,2.0073517602977096,1232145
40.50980247796347,1,1,10,-23.535460347415484,-46.66942169268741,4.04698298951041,964886
65.37736256579342,2,2,42,-23.56475850265092,-46.61416605849106,2.511958098289474,1144006
46.37196806190385,4,2,19,-23.54742533443736,-46.67996856803077,4.777164909391062,1049058
54.84160754657455,2,3,10,-23.542984350783453,-46.62710127300234,1.0456722377569143,1347170
67.64135804657074,1,1,14,-23.540569112534644,-46.660436875723015,2.9811450989529913,1138767
51.515152640087244,2,1,45,-23.53026201813465,-46.62077391967593,2.580651365056516,1075470
59.420146571292236,2,2,16,-23.539840396514506,-46.675789438138175,4.496193683243656,1123741
90.18722999979416,3,2,33,-23.547149392155625,-46.61328995811903,2.076519208592938,1446560
56.08859191315806,2,3,49,-23.53522682211205,-46.67290235813169,4.383253925905624,1085575
85.68755795021963,1,2,47,-23.534712768218053,-46.624848207147515,1.949842007388532,1218309
47.51701909491564,1,2,11,-23.53134167711702,-46.64378604504551,2.376668362136562,1088021
78.17432379157302,3,2,41,-23.541176736776176,-46.649872364568566,1.9822985074214134,1379772
102.767647062607,2,2,27,-23.57025363347009,-46.66038909498628,3.5263380213536104,1214827
31.76949809135062,3,2,47,-23.5445096955548,-46.621104132532565,1.4109569490923166,1229002
52.50620868956037,2,1,34,-23.576243577917808,-46.66601740217269,4.391574801899768,1081598
79.29076284244034,2,1,7,-23.564101853604228,-46.6295131107505,1.5552542579205455,1323054
62.74547000101532,2,1,26,-23.57420962448422,-46.64879458442804,3.0655586251993365,1072860
74.54058648006648,4,2,21,-23.532502869655623,-46.61010534949969,3.0955018086076875,1381134
55.63455182714113,4,1,23,-23.563062294388782,-46.63720206858812,1.4472123704509556,1330909
68.44133371818671,2,1,1,-23.544339217677837,-46.67270672773233,4.08104546672248,1049276
63.64347648804226,2,1,30,-23.551434078210693,-46.650633516759356,1.772802694356543,1192980
94.66407936781562,1,2,21,-23.574624429347143,-46.67535907137304,5.057318011850056,972805
71.97553380400012,2,1,0,-23.551932777605955,-46.66000410559276,2.731143444143443,1199197
73.79424876989889,2,2,13,-23.546948822828757,-46.65596782435832,2.347641947664767,1209873
58.935104225739536,4,1,24,-23.53592413713432,-46.62027763741623,2.0914173159737808,1387063
57.61126564994897,4,1,35,-23.57649571787904,-46.621340876637476,3.1272600586487997,1316743
58.5705812253493,2,2,35,-23.56521830074516,-46.679190994601164,4.96077002295919,932681
75.0635916323638,2,1,40,-23.54538295280437,-46.64274049694964,1.1181689714973324,1368420
58.7742983087294,3,1,2,-23.578283418206407,-46.66435193710777,4.417929146946361,1172503
72.74298367487435,3,1,4,-23.569822327191126,-46.65759348313681,3.2758347412601907,1267230
124.29033494164405,1,2,0,-23.569066480179764,-46.67848441001321,5.050636611662312,1142344
86.60325582813464,2,2,18,-23.54653367936132,-46.627517789418825,0.7358791508151057,1355534
60.47275544269875,2,1,32,-23.565701966026225,-46.613458715697334,2.634047348611187,1120553
95.61829544059955,2,1,41,-23.550020216886992,-46.66465130717803,3.201480213677202,1124860
59.002356754150114,1,3,29,-23.531732577666187,-46.65607589930665,3.1191054866713945,1093929
36.18203190702302,1,2,11,-23.540337850899938,-46.66554962036891,3.4799066914520695,1001247
49.282749284663225,2,2,9,-23.563354859767774,-46.61489659354509,2.3573959936484785,1171230
38.044724329354395,2,2,33,-23.556380001558033,-46.67934508224648,4.746083733539442,960148
60.012084770781044,1,2,15,-23.569966304894947,-46.639129640309626,2.23657528942715,1157903
67.05582716835497,2,2,39,-23.579213999484825,-46.61904652272145,3.4972427518119336,1236601
110.26992169862382,3,2,45,-23.565514230093758,-46.666958497811926,3.817588015187474,1121443
73.55829433941369,3,2,28,-23.561529569439752,-46.63870032960465,1.340213665015235,1418705
62.443980409004894,2,1,14,-23.551781641354076,-46.67645463265946,4.408441784337245,1045669
85.52610699926436,2,3,47,-23.532796667536815,-46.62297904065025,2.225952476023054,1270111
34.3519713559818,4,2,10,-23.53260739634641,-46.6607899614059,3.435981629457644,1255744
71.5705994500757,2,1,43,-23.576495085057033,-46.61078726079633,3.683909509952613,1143777
84.03720001783286,2,3,33,-23.54926771602344,-46.61545932656571,1.8266836884093325,1357377
42.79512209141942,2,3,35,-23.577882367455604,-46.62872388210471,3.068425077373765,1068392
93.98415582051378,1,3,29,-23.547595946259214,-46.64522101510399,1.2589507817780408,1363222
73.81403740422118,2,2,34,-23.574114846886243,-46.62633876216974,2.7102307360611118,1185121
58.87482770216297,4,3,8,-23.532679858748896,-46.670857366672,4.312995089298403,1278416
80.62707891952543,2,1,17,-23.536783065873053,-46.65828602522701,2.969309948084009,1196668
131.78975100748,2,2,18,-23.57888355847233,-46.678117252799616,5.551260317291417,1206339
70.42581431173663,4,2,38,-23.54089341377711,-46.634848275087315,1.0756265392490758,1459488
71.8417781982267,1,1,3,-23.54820514414147,-46.623612365334296,1.0212674912921331,1271714
58.101514470609814,2,1,5,-23.55523154046828,-46.61376001125408,2.0627115785381958,1158051
51.67875089327938,2,3,32,-23.549868275662377,-46.63194449704648,0.1550793375018805,1453450
85.54997815267764,2,1,31,-23.546087496976842,-46.62875361318441,0.6740214584752551,1344535
51.582107177550895,1,2,15,-23.535777126221976,-46.61731809552355,2.30690723841028,1140668
68.13355827620295,2,1,10,-23.541632116947863,-46.614453537979934,2.160467863589625,1187042
57.78347100272483,2,1,21,-23.551231109033502,-46.64560917150912,1.2593941297971225,1195469
76.9914169704098,2,2,35,-23.53876921696275,-46.67231488272042,4.1901806600762175,1074264
73.7070631856371,2,1,49,-23.530653852174822,-46.64735078830895,2.624805206446067,1109260
91.03663275662942,2,2,22,-23.564990898955333,-46.64107482959894,1.7904682500268336,1324047
57.22524117555374,1,2,25,-23.574078965299087,-46.635791866002315,2.6237787482959005,1103729
61.50002119287391,2,1,30,-23.543427586964565,-46.61075008098835,2.432042294645978,1037155
49.71819115082992,1,1,28,-23.53107018330435,-46.61577057492965,2.7990044302587305,1111335
58.36474476297389,4,1,4,-23.574164703939875,-46.6522545058078,3.257893912616628,1249754
74.67834430599237,2,1,37,-23.558414637099588,-46.67205824196105,4.053099870007533,983499
83.68808259609199,2,2,24,-23.57688661789071,-46.66496458812441,4.357817826124043,1186543
50.569589760368295,3,2,33,-23.54117340286146,-46.66783402640166,3.6742999484027097,1092954
86.56380534204865,2,1,11,-23.532564564214145,-46.65507910909957,2.9818080426014317,1231911
100.15223292218731,2,2,21,-23.5550502922774,-46.61864575012383,1.5787950093664647,1332723
75.49228540493168,3,1,8,-23.55952394263699,-46.64934220456959,1.9187257996392275,1343302
117.10122641389714,3,1,19,-23.534614048837476,-46.64029058400215,1.8986777387709857,1434479
52.871436498555134,2,1,28,-23.573330580534144,-46.66745831876129,4.307547604244827,955736
45.90635630212405,1,2,43,-23.53542078442625,-46.64550062033109,2.083513402105052,1127258
39.110224357555715,2,3,28,-23.56039369985993,-46.618846059501976,1.838046175902191,1311510
104.46094750231357,3,2,44,-23.552029679382105,-46.62585757155374,0.778539317673495,1431575
81.15084420342795,1,1,26,-23.553585394743585,-46.67431664989407,4.2017542106973895,1003648
65.58353009002026,2,1,16,-23.549201041279478,-46.61965494118749,1.400603544809555,1206118
72.5292978057001,3,2,4,-23.532893834312127,-46.660832033180604,3.4213105485946405,1299242
47.5771824403469,1,2,44,-23.532443648386632,-46.6333998625462,1.9997966520108703,1133051
138.89601975595667,3,3,12,-23.538442586641818,-46.66975319664001,3.9544138172322403,1496814
69.32227995462809,2,1,41,-23.570422796148108,-46.63277489409399,2.207139025296378,1126769
68.91118064599512,2,1,14,-23.563324183780576,-46.67750089998,4.7310128375614235,1027687
82.90786965835879,1,2,14,-23.555608757487274,-46.637954870925086,0.7389242425985708,1334242
77.03830529511941,3,2,17,-23.534726953031576,-46.63478418804671,1.7534524372517937,1392420
71.31917371186381,2,2,49,-23.55395675880769,-46.66288523001587,3.0448379646653825,1092170
52.607445721491025,2,2,1,-23.53112821676656,-46.61441167372027,2.8849237700586445,1200328
76.81811672109907,2,3,22,-23.53080794141654,-46.67678193289596,4.94665422799855,1069496
117.28505614409936,3,2,42,-23.55007078702685,-46.617580347125056,1.6057155186007062,1290353
99.84570194787686,4,3,12,-23.53612523302261,-46.653267175865025,2.5867482839553073,1602873
107.55001422650842,2,3,42,-23.530038864398808,-46.63002596808082,2.2906313081851892,1320691
57.20465619427733,2,2,3,-23.53751417409894,-46.63439161008564,1.4425147272748275,1325798
49.55675378564244,4,1,46,-23.547154449340688,-46.66822276487804,3.584931254886259,1124934
64.21673997427496,2,1,24,-23.537743323723976,-46.65767005070871,2.8614627339297054,1110450
67.81052871601123,2,2,10,-23.57586724691051,-46.64292285633612,2.9762865359483683,1162882
92.59706591262054,1,2,49,-23.54825893412351,-46.62074428107308,1.3057818045158145,1281738
40.13547518122628,3,2,47,-23.56917389838825,-46.61315979468451,2.9163902182609083,1136395
105.51626333168417,2,1,41,-23.574196817467463,-46.678558935666395,5.313937758442838,938439
63.5989925890811,2,1,11,-23.535356437383594,-46.65532092211703,2.8051229585057667,1197291
58.670419848598826,2,2,12,-23.548017752812097,-46.633229925279224,0.2750063255164646,1470334
49.223378697793684,1,1,8,-23.5678226727039,-46.64305893967301,2.1618078884896876,1084961
40.590863260636,2,1,44,-23.56066088511299,-46.61398845189002,2.270215497618227,1161948
85.36628001213346,1,1,37,-23.53133617273233,-46.67881213958248,5.108947705314007,932910
68.16937316485911,2,2,5,-23.53689089735602,-46.64935824209677,2.227160449980963,1280743
45.2866247757331,2,1,42,-23.579220910224972,-46.63318373065368,3.1809197815815957,1024869
45.2171467772539,2,2,42,-23.531009950243384,-46.66476914002924,3.8710029122380463,1055771
60.295929072156156,3,2,9,-23.561573526332676,-46.629189002971955,1.2962477499961713,1464351
110.02487290905862,3,3,22,-23.545229091700705,-46.67431399602451,4.228189687844567,1371578
61.69004635199394,3,2,14,-23.54436617176954,-46.648427302936305,1.6873566593280411,1383456
42.481008365287785,1,1,44,-23.53441577821465,-46.63266355306665,1.782539265887442,1053543
61.94686991278518,1,1,22,-23.53574695618982,-46.66132700102317,3.2953697301480402,1053437
61.447486320175436,2,1,39,-23.565913520427515,-46.67483075076273,4.570864128673359,942447
30.0,4,2,36,-23.547823226085715,-46.61300848731404,2.092929011560297,1222926
65.60891197791271,3,1,33,-23.560314728853548,-46.61603238798433,2.0711623792608527,1266052
62.2226848178169,3,1,15,-23.553722813177014,-46.61515410618718,1.8867797632414571,1252566
82.1758866643018,2,2,44,-23.55226607372825,-46.61150483316916,2.2338962959226016,1146226
116.1272797128493,2,1,40,-23.56018282770845,-46.667071136191204,3.610895393338425,1231724
93.50075478831215,2,1,46,-23.556805298977977,-46.668955680154525,3.7068046093840197,910834
61.51822010672508,1,2,31,-23.56958288660395,-46.67760497896546,4.99269605740597,966756
47.84861760851704,1,3,37,-23.549617680836928,-46.617572404866756,1.6087958567426102,1133152
144.31637539974093,4,1,39,-23.542052009227863,-46.62730660112048,1.1179870596249915,1532210
67.8816352379215,2,1,45,-23.558512939793836,-46.635671631221705,0.9198890370282587,1274388
66.96558211151586,2,3,4,-23.531115995589797,-46.61506266885697,2.841936726637082,1404011
66.20542934580101,1,1,16,-23.577138679629424,-46.639744636985526,3.022760141931034,1098834
70.7693097228827,4,3,21,-23.55054196591264,-46.67091884730921,3.840964432105655,1295759
63.85991628829141,2,1,38,-23.55081996132781,-46.667619486754546,3.5042656205842078,1050689
56.14296578623923,2,2,40,-23.578185186079462,-46.670747124876335,4.900720498895859,976060
56.59622674067942,4,1,47,-23.56877149138011,-46.65846393910939,3.2703680251535134,1092379
66.03428117592037,2,3,17,-23.53472287081752,-46.653435221682045,2.698188870847248,1268234
56.65456510810715,2,1,27,-23.55277429776954,-46.62422126547207,0.9605625606495961,1229519
53.84697703171442,1,2,12,-23.558180706251605,-46.66661222619882,3.5059121850414643,1087083
68.84992034974663,1,1,49,-23.559225177723157,-46.62922443930094,1.0521120156450197,1137618
61.77549932310801,3,1,41,-23.535591958398996,-46.645614004851986,2.0753420367939377,1307478
104.71034264052155,3,2,0,-23.56164844121892,-46.61002380552102,2.678061342919558,1489166
30.105535469322035,2,2,49,-23.537041656883687,-46.62563922772686,1.6833183943845682,1169481
92.52251826338423,2,3,18,-23.56454037003453,-46.61217329079427,2.6590448991596274,1440313
96.91415219817411,2,2,33,-23.553424800774856,-46.65603539488553,2.3437974841937095,1293339
35.80125434195223,1,2,3,-23.572809011523205,-46.67138648647836,4.606972064423175,1014579
60.17119333598395,2,2,42,-23.538748484387828,-46.64458729363984,1.7384406356425552,1166043
59.65438990388834,2,3,2,-23.54320125644976,-46.67130323682956,3.9636197766614703,1086507
43.71741308877729,2,3,40,-23.55349534682626,-46.645528380659655,1.291849738548222,1291838
52.8075933449154,3,1,9,-23.57870493462605,-46.66110412816772,4.220809007092677,1173899
47.79051774868171,2,2,27,-23.555937133407124,-46.645626695130034,1.3951963407423542,1194544
112.80730899582773,1,2,33,-23.568740173588736,-46.61352546574646,2.8560154129350135,1174127
88.2967691916283,2,1,38,-23.559331285206248,-46.65976761550436,2.8738670090047567,1068016
97.6575067588164,3,2,46,-23.53717867555707,-46.610459616544134,2.7596542578082905,1281840
82.80609081165214,2,1,18,-23.541519834732465,-46.663946937141716,3.2834733629430795,1167163
47.52635829628272,1,2,41,-23.56790235452462,-46.66543241347021,3.8048381671194598,992136
56.976785908471115,2,1,45,-23.530752328353724,-46.64186480339006,2.3554587341251736,1084747
77.23188333730894,3,1,35,-23.534839474685477,-46.62105685431787,2.1380028355413763,1259953
46.21764526589576,2,2,42,-23.55356632784331,-46.62753475365728,0.679575086190968,1319532
82.59090198923606,3,2,2,-23.553492483985604,-46.62935241452928,0.5218162289899473,1583232
62.04763401047478,4,2,22,-23.534936701749835,-46.66021569411935,3.2441046307577177,1332591
59.59393205527666,3,3,16,-23.54819275957804,-46.678423825675075,4.614357010758503,1238209
82.54040990593379,2,2,6,-23.553165579406862,-46.6686776196899,3.624135881017327,1264203
76.1937161025124,2,1,25,-23.542542573815954,-46.65553686892026,2.4355392860939817,1299351
59.842143303011866,1,2,42,-23.56824514423646,-46.61198213746009,2.9324699045245497,1069562
94.42434586465122,4,2,17,-23.53608112901522,-46.61561557794183,2.410547581475029,1502501
48.215521966732034,2,2,45,-23.553429237979596,-46.66595487889137,3.3498401413790595,1052955
80.22062746254679,1,1,45,-23.549825035251416,-46.62920642654107,0.4245956820689233,1245993
79.67296967478532,2,2,5,-23.575502806437257,-46.63946882001676,2.839824498546884,1213520
60.772420034682504,2,1,30,-23.564524552061886,-46.67651101449386,4.67714317349746,954403
73.54076708499657,2,2,28,-23.558663233166396,-46.6539806072091,2.296884798547174,1296517
45.81749142637887,2,2,8,-23.5593045238282,-46.64597483817439,1.6203417142023953,1180406
87.98867436184982,2,2,34,-23.541085781691077,-46.633269811365494,1.0426453052486264,1434050
63.087923154562226,3,2,16,-23.565883880125497,-46.659356641878986,3.1591161378891157,1239591
57.007514577852625,2,1,11,-23.570894536882847,-46.614632695966186,2.9553413299257354,1086274
91.35040969900486,2,2,35,-23.550869137426886,-46.648368466030746,1.5390625337060342,1311353
53.9844959248695,2,2,47,-23.549249257081645,-46.66260292631181,2.995108621931772,1130847
43.70496062436865,2,1,23,-23.573920834645687,-46.65785003389269,3.6069805918723294,1029379
41.80480344759954,3,2,9,-23.579876574850697,-46.62736801999667,3.309396376090774,1286937
79.98211005899556,2,1,29,-23.534117545998907,-46.63518002426978,1.8245109235601813,1263743
45.416305577256274,2,2,28,-23.576018150144332,-46.6280475384988,2.8766074263520367,1149988
112.89275018312297,1,2,38,-23.535106653402902,-46.65953607222754,3.1753820801516395,1179896
35.70965775801871,4,2,9,-23.560039256280678,-46.65712059670475,2.651605556167695,1307730
110.93416425019352,2,1,38,-23.547347204600246,-46.652229661841446,1.9640688294675033,1260159
71.04441466768246,3,1,27,-23.570719265464678,-46.66679849010535,4.087907716076117,1141081
64.7792973154385,1,3,17,-23.538804148608627,-46.631626881854466,1.3065522017193252,1307149
56.62917285872431,2,2,40,-23.570990330655004,-46.65694553401455,3.3132548628183436,1094194
75.16914450383621,2,1,49,-23.560674542584255,-46.65716346431007,2.6843824874332904,1171561
65.93764938831166,3,1,16,-23.568098711025957,-46.6611444521079,3.446794469701112,1249964
92.85048995275224,2,1,10,-23.538124702115653,-46.648302053670896,2.055469016226008,1257485
69.01116441321422,4,2,0,-23.537083209317558,-46.625961674453606,1.6641631684148481,1556679
69.76207530979653,2,2,16,-23.561398555531486,-46.62150739061792,1.7048608410085933,1307399
59.794658626241244,2,2,35,-23.564631076449785,-46.62368444856217,1.847464492745354,1212103
65.55675872869435,1,2,35,-23.54132173124024,-46.63651644956717,1.0682455422848258,1263299
73.13744877109472,3,2,45,-23.536074401409437,-46.66037007254592,3.1925772276970443,1221720
39.922875571492746,2,2,8,-23.5487990002943,-46.62856013559341,0.5193273528889112,1293122
44.50245576448515,3,1,44,-23.533629816213544,-46.67724466407805,4.860579595203313,1032619
83.34421729509171,4,2,27,-23.560847809357494,-46.62412933148827,1.4798909852433222,1491078
70.19377496856524,4,3,47,-23.57240567989913,-46.62538407051534,2.5571615854187493,1414083
63.105315108258964,2,2,32,-23.571017850884147,-46.63309992207765,2.272483190661056,1206192
67.05614006248801,2,2,2,-23.54650840238514,-46.67314521850101,4.0922888499810215,1194371
74.01549858470837,3,2,7,-23.55962367884607,-46.61018610651302,2.567127213140933,1401871
56.71689260524005,1,3,49,-23.572184270082907,-46.62705135653193,2.4848617030198588,1171011
52.799862280201985,2,2,5,-23.565388657254818,-46.62856352182945,1.7183923308423488,1247149
70.72177921027888,1,1,5,-23.553469746398363,-46.675519450322945,4.323174506119913,1105531
49.72402251433724,2,3,28,-23.573927736651893,-46.6520906411399,3.226845420799978,1152414
75.37501293940068,1,2,36,-23.57982787505278,-46.67396789002471,5.2714185466693,879268
40.01382097177936,1,1,11,-23.53413509762522,-46.65472740952337,2.8411134052613627,1016452
90.80793677446664,2,2,8,-23.564756940461095,-46.640066011194996,1.7234770018090473,1385123
76.84414231197056,2,2,40,-23.56892509273285,-46.61847894681504,2.5404218741251285,1167861
72.01028242617805,2,1,48,-23.54507595951359,-46.66019435869038,2.8109653005796558,1098597
89.5509104305474,1,3,18,-23.537329863890957,-46.63636097432624,1.4917247484792617,1386026
109.90785504572311,2,2,16,-23.548386061632822,-46.66847436543586,3.5990273699093644,1297636
90.40603459190932,1,2,47,-23.567275862295073,-46.65522253001404,2.9088693237489527,1161997
38.38772436920421,2,1,43,-23.536918168832287,-46.61369337673346,2.504111031264696,1059003
45.42792072593277,2,2,31,-23.55447864019364,-46.62766513590921,0.7246800218456652,1321064
55.287919274171934,2,1,34,-23.560940459851988,-46.6417935965069,1.4453479112308223,1215603
67.21035413589225,3,2,13,-23.549763694018353,-46.66238122405907,2.970381070820918,1380673
77.89001021986033,2,2,48,-23.544969388818085,-46.65342063441493,2.1437704668037867,1158057
53.63902363432159,3,2,15,-23.550308506294243,-46.66903146663032,3.6483210404175486,1165628
70.52942716634395,2,1,20,-23.53398772771386,-46.65525729648321,2.893276117715691,1260337
53.16419376904026,2,1,11,-23.548599109700046,-46.669455702159894,3.6975967826098315,1055406
55.5089716534886,2,1,23,-23.536070964368722,-46.62432850768922,1.8419808286677297,1112737
43.728570293792274,1,1,33,-23.550652078242305,-46.67434686370404,4.191001235732519,989412
50.55339104313307,2,2,7,-23.563516021313493,-46.6667416164135,3.706135450339255,1066311
44.45576359862357,2,2,43,-23.55338515912584,-46.631618328915344,0.3627458830072794,1317980
49.76132242320369,2,2,20,-23.575683165517418,-46.616823830130556,3.2570574566220767,1175229
91.47745413127066,1,2,47,-23.56849126830521,-46.61247858731627,2.9136230732730826,1141979
50.158115876598586,1,1,7,-23.541688416889816,-46.62147839582814,1.5522073408457155,1105699
146.89449668135467,4,1,27,-23.546926219465778,-46.66519697565436,3.2807543589909396,1584928
77.32330286579626,2,1,15,-23.571674064473306,-46.66000020999176,3.595835256045947,1164358
70.48858889755982,1,2,9,-23.558099241187094,-46.6190473352901,1.681042385288472,1247673
51.546930571516214,2,2,14,-23.572900389703488,-46.61774669246791,2.9455378782160047,1110130
82.2771119435289,2,1,3,-23.5372091071813,-46.63515427839259,1.484115409830394,1375476
56.109697139561696,3,1,25,-23.574541514912283,-46.658045123056915,3.670403259540355,1205107
69.17246953628288,1,2,14,-23.547288250161984,-46.66431603358678,3.18675404802708,1101133
143.74276694118566,2,2,35,-23.549649999951093,-46.620340211051605,1.3265700189599927,1375257
64.79199294647866,3,2,31,-23.556361167717657,-46.665632150108515,3.3643244611510044,1175564
94.13990227451298,1,2,42,-23.566088268866793,-46.63367369545223,1.7268516851965732,1195886
54.00340350574319,2,1,37,-23.55980217500035,-46.61224326600861,2.383963137336568,1040729
65.99001566969568,4,3,3,-23.539680434976948,-46.63062960252501,1.2289154554107287,1604588
113.43615761482663,2,2,40,-23.541922459222697,-46.66196307807848,3.076973178286869,1270087
55.25229525786067,2,1,8,-23.543059544241945,-46.660224586910786,2.869979450965003,1102640
114.86236291996681,1,2,34,-23.542508820781947,-46.673497365720536,4.198695925905828,1144639
82.46101041808201,1,2,27,-23.572805681282233,-46.631963375702746,2.474163372817552,1125739
56.331842828076006,2,1,36,-23.575045177481876,-46.64370950229753,2.91877418624097,1016480
80.61802999597768,3,2,46,-23.5369250688573,-46.66554698103247,3.619656338217036,1135930
89.27900330641144,2,1,8,-23.53814127148278,-46.66406321896154,3.4263985141390942,1165975
80.3621254471202,3,1,1,-23.545934084797683,-46.6793682811663,4.730852138398446,1230972
41.634642954138386,4,2,2,-23.549704712734222,-46.611510642062534,2.22648815960177,1391042
53.61660673589966,2,1,43,-23.56165641467588,-46.62203872701213,1.6877850574975435,1115898
61.91388137121279,1,2,47,-23.5687958704211,-46.652408103463024,2.812771927954503,1016011
65.21372619704469,2,3,4,-23.546617178113507,-46.61377371044441,2.0395539707320784,1433100
80.33469776181386,4,1,9,-23.534348268095876,-46.63260160425919,1.7902519742992482,1502867
70.33786684763534,3,2,27,-23.558150171213093,-46.62739762250605,1.0397245580684062,1350428
44.67422406191905,1,2,14,-23.564839376488855,-46.632403115008835,1.5907505386873504,1233728
74.74328349333373,2,2,13,-23.566462909325523,-46.6270205817632,1.8805749982877245,1428978
80.09197994935026,2,2,45,-23.578814737855012,-46.66803427503051,4.733762063737462,1035781
78.8807433753223,4,1,22,-23.553984163890295,-46.64063214017256,0.8422164494067873,1489411
92.22527429449481,1,2,12,-23.53058819850726,-46.62054366072281,2.5612144713945506,1216771
85.64207102660406,2,2,15,-23.539238114193033,-46.6786320191221,4.793794147305246,1118439
76.53544935551386,3,3,29,-23.535126264091737,-46.6713589932628,4.24276616774196,1272853
65.29727380019479,2,1,39,-23.548941795186224,-46.66280521332372,3.01750003330924,1057295
40.516598106494975,2,3,7,-23.55592767947586,-46.65936913122906,2.728694402247189,1241335
75.85969121090717,1,1,16,-23.530477149629814,-46.66721072933865,4.111849880927032,1015917
70.97348142023404,2,3,29,-23.557641894468055,-46.636296872704825,0.8480972137711644,1375568
72.34697569438033,2,2,16,-23.53415847121433,-46.65941866501644,3.2230578931774114,1215077
45.46648345967783,4,2,34,-23.541907759560814,-46.66893301094005,3.76071042762279,1200792
48.2156201412282,2,2,0,-23.563451078738098,-46.61659216724692,2.228722054132014,1197046
91.46403692953062,2,1,48,-23.55484689083735,-46.63134758279168,0.5210647345709983,1324256
65.89967131366602,2,1,23,-23.560783538911814,-46.66277588773974,3.21773563010691,1111709
81.81414981001235,1,1,47,-23.5731888362917,-46.65473324566822,3.332042448198494,974532
67.25527895270231,2,1,48,-23.56216167092189,-46.62814501059779,1.3946720104780819,1161472
67.28429436270656,3,1,24,-23.535551355785994,-46.62463629485006,1.8771103964498563,1302324
88.36581103103849,3,2,1,-23.542368215732548,-46.667649468420585,3.6210450811232007,1352732
57.12184292104694,2,2,24,-23.566120946284915,-46.61443967411484,2.588603720696792,1203872
68.63730784802992,2,1,13,-23.561604334345123,-46.6250309642707,1.491720297172345,1298820
58.05073754413362,1,2,38,-23.549178303849676,-46.62002298940063,1.363497259836103,1244481
58.536537491058176,4,2,32,-23.559193009249576,-46.669929883512566,3.8618004217588005,1184580
60.779244841804136,1,3,16,-23.55484779418177,-46.66996429934506,3.7742821113733798,1173627
71.28173556991749,3,2,30,-23.545091579445202,-46.658624180904226,2.6541773977142418,1214634
57.76455853648549,2,1,9,-23.5566374575928,-46.67547475062625,4.359349551108172,1103032
97.19573556073965,4,2,5,-23.57045151051664,-46.673625287120096,4.6724933978741845,1394976
50.98940210838402,3,2,38,-23.553971303134258,-46.669975499113605,3.764279189240088,1111157
63.05065851911773,3,1,24,-23.562194088489143,-46.63012991871205,1.3349708090213086,1211723
58.44468097638431,2,1,37,-23.565463288577067,-46.67788387958512,4.844138722394285,880177
102.9345516413199,2,1,36,-23.563594571944673,-46.6741728653042,4.417819382087981,1051768
70.73683439755216,2,1,29,-23.5580498891255,-46.613907152467,2.149312441005728,1214668
90.88121842430868,3,2,33,-23.53566934285642,-46.67414403228294,4.482286645122281,1165161
42.70567810487423,1,2,17,-23.54329714478349,-46.64237763408117,1.2228899649636271,1187012
72.24875389825101,4,1,23,-23.546605903074934,-46.635019876541605,0.4656587276113725,1497381
87.08539932946896,3,2,48,-23.556436989455914,-46.61289845403993,2.1843099613848893,1310698
68.35298242249239,2,2,26,-23.579908502642514,-46.61701380974618,3.656889658652742,1061558
91.80292065365207,3,1,26,-23.562972464428043,-46.64915220629694,2.1278060815355597,1322902
57.10053379087749,2,1,38,-23.539340398001027,-46.61404851570784,2.321967628277694,1153010
101.77904438137809,2,1,20,-23.56059145452411,-46.64974138876415,2.0166688741015912,1438682
132.9096317936283,2,1,18,-23.55180904374662,-46.63310568991705,0.14633007332604359,1619059
59.80853831000534,2,1,38,-23.569763009182644,-46.66182743504972,3.610277574045046,1027484
58.34357513457834,3,1,22,-23.534207112907712,-46.635434883187735,1.817583742704542,1251141
103.13257980934685,2,2,38,-23.533841478213148,-46.64232677387739,2.0623828990119755,1320305
